Etc/UTC,Open,High,Low,Close,Volume
2026-05-21T06:08:00+00:00,1.16252,1.1626,1.16252,1.16259,25200000
2026-05-21T06:09:00+00:00,1.16258,1.1626,1.16245,1.16253,58500000
2026-05-21T06:10:00+00:00,1.16254,1.16254,1.16239,1.16245,54900000
2026-05-21T06:11:00+00:00,1.16246,1.16254,1.16245,1.16253,31050000
2026-05-21T06:12:00+00:00,1.16253,1.16265,1.16252,1.16262,45000000
2026-05-21T06:13:00+00:00,1.16262,1.16262,1.16253,1.16257,24300000
2026-05-21T06:14:00+00:00,1.16257,1.16259,1.16253,1.16256,35100000
2026-05-21T06:15:00+00:00,1.16255,1.16256,1.16248,1.16255,59850000
2026-05-21T06:16:00+00:00,1.16255,1.16255,1.16229,1.16229,59850000
2026-05-21T06:17:00+00:00,1.16228,1.16231,1.16223,1.16224,70200000
2026-05-21T06:18:00+00:00,1.16222,1.1623,1.16222,1.16223,76050000
2026-05-21T06:19:00+00:00,1.16223,1.16225,1.16213,1.16214,76050000
2026-05-21T06:20:00+00:00,1.16216,1.16216,1.16199,1.16209,68400000
2026-05-21T06:21:00+00:00,1.16209,1.16267,1.16209,1.16244,175060000
2026-05-21T06:22:00+00:00,1.16243,1.16264,1.16241,1.16241,152100000
2026-05-21T06:23:00+00:00,1.16242,1.16248,1.16239,1.16244,53100000
2026-05-21T06:24:00+00:00,1.16244,1.16249,1.16244,1.16248,39150000
2026-05-21T06:25:00+00:00,1.16249,1.16252,1.16239,1.16239,41400000
2026-05-21T06:26:00+00:00,1.16242,1.16246,1.16236,1.16244,49050000
2026-05-21T06:27:00+00:00,1.16241,1.16244,1.16234,1.16243,56700000
2026-05-21T06:28:00+00:00,1.16245,1.1625,1.16244,1.1625,33750000
2026-05-21T06:29:00+00:00,1.16248,1.1625,1.16242,1.1625,31500000
2026-05-21T06:30:00+00:00,1.16249,1.16256,1.16243,1.16251,72900000
2026-05-21T06:31:00+00:00,1.16251,1.16258,1.1625,1.16252,25650000
2026-05-21T06:32:00+00:00,1.16252,1.16255,1.1625,1.16252,43650000
2026-05-21T06:33:00+00:00,1.1625,1.16252,1.16227,1.16229,73350000
2026-05-21T06:34:00+00:00,1.16229,1.1623,1.16224,1.16228,38700000
2026-05-21T06:35:00+00:00,1.16226,1.16229,1.16213,1.16215,77850000
2026-05-21T06:36:00+00:00,1.16215,1.16218,1.16211,1.16212,64800000
2026-05-21T06:37:00+00:00,1.16212,1.16217,1.16206,1.16209,71100000
2026-05-21T06:38:00+00:00,1.16207,1.16218,1.16207,1.16213,84600000
2026-05-21T06:39:00+00:00,1.16212,1.16213,1.16199,1.16199,45000000
2026-05-21T06:40:00+00:00,1.162,1.16203,1.16193,1.16193,50400000
2026-05-21T06:41:00+00:00,1.16193,1.16194,1.16186,1.16194,52200000
2026-05-21T06:42:00+00:00,1.16194,1.16194,1.16184,1.16184,76050000
2026-05-21T06:43:00+00:00,1.16185,1.16185,1.16156,1.16159,78020000
2026-05-21T06:44:00+00:00,1.16162,1.16171,1.16161,1.16169,52650000
2026-05-21T06:45:00+00:00,1.1617,1.16173,1.16166,1.16167,51750000
2026-05-21T06:46:00+00:00,1.16166,1.1618,1.16162,1.16178,62550000
2026-05-21T06:47:00+00:00,1.16178,1.16187,1.16176,1.16185,67500000
2026-05-21T06:48:00+00:00,1.16185,1.16185,1.16177,1.16179,38590000
2026-05-21T06:49:00+00:00,1.1618,1.16184,1.16176,1.16178,49950000
2026-05-21T06:50:00+00:00,1.16177,1.16188,1.16177,1.16188,44100000
2026-05-21T06:51:00+00:00,1.16186,1.1619,1.16183,1.16186,61200000
2026-05-21T06:52:00+00:00,1.16187,1.16187,1.16178,1.16182,40500000
2026-05-21T06:53:00+00:00,1.16182,1.16185,1.16177,1.16177,39600000
2026-05-21T06:54:00+00:00,1.16176,1.16179,1.16175,1.16176,25650000
2026-05-21T06:55:00+00:00,1.16176,1.16178,1.16167,1.16173,32220000
2026-05-21T06:56:00+00:00,1.16171,1.16173,1.16166,1.16172,59940000
2026-05-21T06:57:00+00:00,1.16172,1.162,1.16172,1.16198,93960000
2026-05-21T06:58:00+00:00,1.16199,1.16204,1.16194,1.16197,72000000
2026-05-21T06:59:00+00:00,1.16197,1.16202,1.16197,1.16202,44550000
2026-05-21T07:00:00+00:00,1.16201,1.16207,1.16196,1.16202,103050000
2026-05-21T07:01:00+00:00,1.16201,1.16208,1.16194,1.16199,113850000
2026-05-21T07:02:00+00:00,1.16199,1.16203,1.1619,1.16194,49500000
2026-05-21T07:03:00+00:00,1.16191,1.16191,1.16168,1.16178,138600000
2026-05-21T07:04:00+00:00,1.1618,1.16182,1.16163,1.16171,112050000
2026-05-21T07:05:00+00:00,1.16171,1.16181,1.16169,1.16176,143370000
2026-05-21T07:06:00+00:00,1.16175,1.16182,1.16171,1.16176,123750000
2026-05-21T07:07:00+00:00,1.16177,1.16182,1.1617,1.16172,33300000
2026-05-21T07:08:00+00:00,1.16171,1.16184,1.16166,1.16183,71100000
2026-05-21T07:09:00+00:00,1.16182,1.16184,1.16175,1.16182,58950000
2026-05-21T07:10:00+00:00,1.16181,1.16181,1.1617,1.16178,85050000
2026-05-21T07:11:00+00:00,1.16176,1.16183,1.16168,1.16176,98100000
2026-05-21T07:12:00+00:00,1.16178,1.16186,1.16174,1.16186,59850000
2026-05-21T07:13:00+00:00,1.16184,1.16189,1.1618,1.16183,99340000
2026-05-21T07:14:00+00:00,1.16186,1.16189,1.16178,1.1618,315900000
2026-05-21T07:15:00+00:00,1.16178,1.16178,1.16096,1.16101,488940000
2026-05-21T07:16:00+00:00,1.16101,1.16117,1.16056,1.16062,469620000
2026-05-21T07:17:00+00:00,1.16061,1.1607,1.16046,1.16051,406800000
2026-05-21T07:18:00+00:00,1.16052,1.16059,1.16022,1.16023,364590000
2026-05-21T07:19:00+00:00,1.16022,1.16032,1.15974,1.15984,495460000
2026-05-21T07:20:00+00:00,1.15985,1.16004,1.15982,1.16,302400000
2026-05-21T07:21:00+00:00,1.16001,1.16027,1.15998,1.16008,272250000
2026-05-21T07:22:00+00:00,1.16006,1.16008,1.15979,1.15985,170550000
2026-05-21T07:23:00+00:00,1.15987,1.16006,1.15983,1.16001,181350000
2026-05-21T07:24:00+00:00,1.16,1.16003,1.15987,1.15993,192150000
2026-05-21T07:25:00+00:00,1.15993,1.15994,1.15945,1.15949,238950000
2026-05-21T07:26:00+00:00,1.15951,1.1596,1.15938,1.15942,203400000
2026-05-21T07:27:00+00:00,1.15943,1.15975,1.15943,1.1597,100600000
2026-05-21T07:28:00+00:00,1.1597,1.15971,1.15962,1.15966,162900000
2026-05-21T07:29:00+00:00,1.15969,1.15972,1.15952,1.1597,240030000
2026-05-21T07:30:00+00:00,1.15974,1.1602,1.15969,1.16005,261850000
2026-05-21T07:31:00+00:00,1.16006,1.16016,1.15993,1.16012,216900000
2026-05-21T07:32:00+00:00,1.16012,1.16018,1.16004,1.16014,144900000
2026-05-21T07:33:00+00:00,1.1601,1.1601,1.15967,1.15989,225450000
2026-05-21T07:34:00+00:00,1.1599,1.16019,1.1599,1.16018,272250000
2026-05-21T07:35:00+00:00,1.16018,1.1602,1.15998,1.16,252900000
2026-05-21T07:36:00+00:00,1.15999,1.1602,1.15998,1.16017,126900000
2026-05-21T07:37:00+00:00,1.16017,1.16023,1.16005,1.16006,135450000
2026-05-21T07:38:00+00:00,1.16006,1.16021,1.16001,1.1602,168480000
2026-05-21T07:39:00+00:00,1.16018,1.16025,1.16011,1.16016,166500000
2026-05-21T07:40:00+00:00,1.16016,1.16018,1.16001,1.16015,62100000
2026-05-21T07:41:00+00:00,1.16017,1.1602,1.16009,1.16014,95400000
2026-05-21T07:42:00+00:00,1.16015,1.16026,1.16011,1.16023,170190000
2026-05-21T07:43:00+00:00,1.16026,1.16029,1.16017,1.16028,111600000
2026-05-21T07:44:00+00:00,1.16028,1.1604,1.16027,1.16033,111150000
2026-05-21T07:45:00+00:00,1.16034,1.1605,1.16031,1.16048,152550000
2026-05-21T07:46:00+00:00,1.16049,1.16051,1.16039,1.1605,96320000
2026-05-21T07:47:00+00:00,1.1605,1.1605,1.16044,1.16049,53670000
2026-05-21T07:48:00+00:00,1.16052,1.16057,1.16048,1.16048,83030000
2026-05-21T07:49:00+00:00,1.1605,1.16055,1.16037,1.16054,114210000
2026-05-21T07:50:00+00:00,1.16052,1.16062,1.16048,1.1606,85170000
2026-05-21T07:51:00+00:00,1.1606,1.16076,1.1606,1.16071,128140000
2026-05-21T07:52:00+00:00,1.16072,1.16074,1.16068,1.16069,56140000
2026-05-21T07:53:00+00:00,1.1607,1.16089,1.16065,1.16084,74930000
2026-05-21T07:54:00+00:00,1.16083,1.16089,1.16074,1.16076,75830000
2026-05-21T07:55:00+00:00,1.16076,1.16078,1.16062,1.16064,87300000
2026-05-21T07:56:00+00:00,1.16065,1.16083,1.1606,1.16082,128700000
2026-05-21T07:57:00+00:00,1.16082,1.16083,1.16069,1.16069,76950000
2026-05-21T07:58:00+00:00,1.16071,1.16074,1.16065,1.16071,47250000
2026-05-21T07:59:00+00:00,1.16071,1.16077,1.16069,1.16071,77850000
2026-05-21T08:00:00+00:00,1.16072,1.16083,1.16062,1.1607,102800000
2026-05-21T08:01:00+00:00,1.16069,1.16084,1.16067,1.16067,115800000
2026-05-21T08:02:00+00:00,1.16069,1.16075,1.16061,1.16062,74370000
2026-05-21T08:03:00+00:00,1.16064,1.16099,1.16064,1.16099,77740000
2026-05-21T08:04:00+00:00,1.161,1.16127,1.16097,1.16124,106540000
2026-05-21T08:05:00+00:00,1.16126,1.16135,1.1612,1.16134,122300000
2026-05-21T08:06:00+00:00,1.16133,1.16141,1.16129,1.1614,57600000
2026-05-21T08:07:00+00:00,1.16139,1.16144,1.16131,1.16135,89100000
2026-05-21T08:08:00+00:00,1.16134,1.16138,1.16122,1.16132,90230000
2026-05-21T08:09:00+00:00,1.1613,1.16142,1.16129,1.16138,69650000
2026-05-21T08:10:00+00:00,1.16139,1.16157,1.16139,1.16147,87640000
2026-05-21T08:11:00+00:00,1.16149,1.16234,1.16149,1.16233,259760000
2026-05-21T08:12:00+00:00,1.16234,1.1624,1.16198,1.16208,343870000
2026-05-21T08:13:00+00:00,1.16209,1.16245,1.16209,1.16244,219580000
2026-05-21T08:14:00+00:00,1.16243,1.1626,1.16233,1.16259,319940000
2026-05-21T08:15:00+00:00,1.16262,1.16327,1.16258,1.16327,403390000
2026-05-21T08:16:00+00:00,1.16326,1.16353,1.16311,1.16311,464040000
2026-05-21T08:17:00+00:00,1.16311,1.16349,1.16308,1.16324,203410000
2026-05-21T08:18:00+00:00,1.16326,1.16326,1.16268,1.1627,238890000
2026-05-21T08:19:00+00:00,1.16269,1.16272,1.16255,1.16268,129510000
2026-05-21T08:20:00+00:00,1.16268,1.1628,1.16257,1.16258,103500000
2026-05-21T08:21:00+00:00,1.16255,1.16255,1.16243,1.16252,94730000
2026-05-21T08:22:00+00:00,1.16251,1.16282,1.16251,1.16269,147820000
2026-05-21T08:23:00+00:00,1.16268,1.16292,1.16261,1.16269,118800000
2026-05-21T08:24:00+00:00,1.16269,1.16294,1.16265,1.16283,102940000
2026-05-21T08:25:00+00:00,1.16283,1.16296,1.1627,1.16274,224100000
2026-05-21T08:26:00+00:00,1.16274,1.16289,1.16269,1.16277,144810000
2026-05-21T08:27:00+00:00,1.16278,1.163,1.16274,1.16294,189790000
2026-05-21T08:28:00+00:00,1.16294,1.16299,1.16279,1.16296,177300000
2026-05-21T08:29:00+00:00,1.16294,1.16346,1.1629,1.16337,343350000
2026-05-21T08:30:00+00:00,1.16335,1.16335,1.163,1.16312,307350000
2026-05-21T08:31:00+00:00,1.16311,1.16312,1.16276,1.16277,192600000
2026-05-21T08:32:00+00:00,1.16278,1.16293,1.16276,1.1629,128700000
2026-05-21T08:33:00+00:00,1.16293,1.163,1.16283,1.16283,165150000
2026-05-21T08:34:00+00:00,1.1628,1.16281,1.16264,1.16273,192600000
2026-05-21T08:35:00+00:00,1.16275,1.16283,1.16266,1.16271,170280000
2026-05-21T08:36:00+00:00,1.16272,1.16278,1.16257,1.16265,98100000
2026-05-21T08:37:00+00:00,1.16266,1.16272,1.16261,1.16266,85050000
2026-05-21T08:38:00+00:00,1.16268,1.16278,1.1626,1.1626,47470000
2026-05-21T08:39:00+00:00,1.16262,1.16267,1.1625,1.16255,82240000
2026-05-21T08:40:00+00:00,1.16255,1.16272,1.1625,1.16265,91350000
2026-05-21T08:41:00+00:00,1.16266,1.16266,1.1624,1.16244,106650000
2026-05-21T08:42:00+00:00,1.16244,1.16246,1.16238,1.16243,63450000
2026-05-21T08:43:00+00:00,1.16243,1.16245,1.16232,1.16235,68780000
2026-05-21T08:44:00+00:00,1.16235,1.16235,1.16224,1.16229,130110000
2026-05-21T08:45:00+00:00,1.1623,1.16232,1.16219,1.16226,95740000
2026-05-21T08:46:00+00:00,1.16226,1.16273,1.16217,1.16262,203430000
2026-05-21T08:47:00+00:00,1.16264,1.16286,1.16246,1.16256,189030000
2026-05-21T08:48:00+00:00,1.16258,1.16258,1.16243,1.16249,85950000
2026-05-21T08:49:00+00:00,1.16246,1.16252,1.16234,1.16241,73690000
2026-05-21T08:50:00+00:00,1.16243,1.16267,1.16237,1.16265,146020000
2026-05-21T08:51:00+00:00,1.16265,1.1627,1.16245,1.16253,63480000
2026-05-21T08:52:00+00:00,1.16254,1.16255,1.16241,1.16255,72790000
2026-05-21T08:53:00+00:00,1.16254,1.16255,1.16221,1.16225,79650000
2026-05-21T08:54:00+00:00,1.16226,1.16238,1.16225,1.16235,72900000
2026-05-21T08:55:00+00:00,1.16236,1.16246,1.16236,1.1624,88420000
2026-05-21T08:56:00+00:00,1.16242,1.16249,1.16221,1.16226,116530000
2026-05-21T08:57:00+00:00,1.16225,1.16231,1.16213,1.16222,114750000
2026-05-21T08:58:00+00:00,1.16223,1.1623,1.16217,1.16222,94950000
2026-05-21T08:59:00+00:00,1.16222,1.16236,1.16221,1.16236,73350000
2026-05-21T09:00:00+00:00,1.16235,1.16238,1.16217,1.16219,110250000
2026-05-21T09:01:00+00:00,1.16218,1.16221,1.16209,1.16212,75600000
2026-05-21T09:02:00+00:00,1.16211,1.16237,1.16206,1.16235,77850000
2026-05-21T09:03:00+00:00,1.16234,1.16244,1.16232,1.16242,56700000
2026-05-21T09:04:00+00:00,1.16242,1.16242,1.16227,1.16236,62440000
2026-05-21T09:05:00+00:00,1.16235,1.16258,1.16234,1.16244,131400000
2026-05-21T09:06:00+00:00,1.16244,1.16252,1.16242,1.16251,91350000
2026-05-21T09:07:00+00:00,1.16253,1.16253,1.16241,1.16248,110140000
2026-05-21T09:08:00+00:00,1.16247,1.16276,1.16247,1.16276,74700000
2026-05-21T09:09:00+00:00,1.16275,1.16288,1.16265,1.16268,77850000
2026-05-21T09:10:00+00:00,1.16268,1.16275,1.1625,1.16267,78750000
2026-05-21T09:11:00+00:00,1.16268,1.16279,1.16262,1.16275,72930000
2026-05-21T09:12:00+00:00,1.1628,1.16281,1.1627,1.16271,73240000
2026-05-21T09:13:00+00:00,1.16272,1.16282,1.1627,1.16277,95290000
2026-05-21T09:14:00+00:00,1.16278,1.16282,1.1627,1.16278,62550000
2026-05-21T09:15:00+00:00,1.16276,1.16284,1.16268,1.16278,74590000
2026-05-21T09:16:00+00:00,1.16279,1.16283,1.16273,1.16282,46800000
2026-05-21T09:17:00+00:00,1.16284,1.1629,1.16278,1.16278,52650000
2026-05-21T09:18:00+00:00,1.16278,1.16293,1.16271,1.16286,80100000
2026-05-21T09:19:00+00:00,1.16287,1.16293,1.16285,1.16288,45900000
2026-05-21T09:20:00+00:00,1.16287,1.16293,1.16283,1.16288,75150000
2026-05-21T09:21:00+00:00,1.16288,1.16301,1.16288,1.163,39150000
2026-05-21T09:22:00+00:00,1.163,1.16301,1.16292,1.16293,69300000
2026-05-21T09:23:00+00:00,1.16294,1.16314,1.16292,1.16313,84600000
2026-05-21T09:24:00+00:00,1.16314,1.16314,1.16293,1.16293,86630000
2026-05-21T09:25:00+00:00,1.16291,1.16298,1.1629,1.16295,54900000
2026-05-21T09:26:00+00:00,1.16295,1.16298,1.16292,1.16293,46350000
2026-05-21T09:27:00+00:00,1.16293,1.16301,1.16286,1.163,60190000
2026-05-21T09:28:00+00:00,1.16302,1.16315,1.163,1.16311,81000000
2026-05-21T09:29:00+00:00,1.16312,1.1632,1.16312,1.16317,45900000
2026-05-21T09:30:00+00:00,1.16317,1.16334,1.16309,1.16322,103500000
2026-05-21T09:31:00+00:00,1.16322,1.16323,1.16306,1.16319,69530000
2026-05-21T09:32:00+00:00,1.16321,1.16324,1.16311,1.16315,63340000
2026-05-21T09:33:00+00:00,1.16314,1.16319,1.16306,1.16308,51640000
2026-05-21T09:34:00+00:00,1.16308,1.16324,1.16306,1.16324,69300000
2026-05-21T09:35:00+00:00,1.16322,1.16328,1.16315,1.16323,54900000
2026-05-21T09:36:00+00:00,1.16324,1.16326,1.16316,1.16321,52200000
2026-05-21T09:37:00+00:00,1.16321,1.16328,1.16306,1.16306,67050000
2026-05-21T09:38:00+00:00,1.16307,1.16307,1.16288,1.16289,58050000
2026-05-21T09:39:00+00:00,1.16287,1.16306,1.16282,1.163,130950000
2026-05-21T09:40:00+00:00,1.163,1.16301,1.16286,1.16295,81000000
2026-05-21T09:41:00+00:00,1.16297,1.16297,1.16291,1.16294,22050000
2026-05-21T09:42:00+00:00,1.16292,1.16293,1.16287,1.16292,61650000
2026-05-21T09:43:00+00:00,1.16292,1.16292,1.16286,1.16286,32850000
2026-05-21T09:44:00+00:00,1.16289,1.16292,1.16265,1.16271,107100000
2026-05-21T09:45:00+00:00,1.16271,1.16278,1.16258,1.16263,69360000
2026-05-21T09:46:00+00:00,1.16264,1.16284,1.16262,1.16283,100350000
2026-05-21T09:47:00+00:00,1.16284,1.16291,1.16277,1.16291,53550000
2026-05-21T09:48:00+00:00,1.16291,1.16295,1.16284,1.16284,53550000
2026-05-21T09:49:00+00:00,1.16283,1.16283,1.16276,1.16279,64350000
2026-05-21T09:50:00+00:00,1.16279,1.16286,1.16273,1.16286,59850000
2026-05-21T09:51:00+00:00,1.16285,1.16288,1.16282,1.16288,26550000
2026-05-21T09:52:00+00:00,1.16287,1.1629,1.16282,1.16289,42750000
2026-05-21T09:53:00+00:00,1.16289,1.1629,1.16274,1.16274,60330000
2026-05-21T09:54:00+00:00,1.16274,1.16283,1.16274,1.16283,30600000
2026-05-21T09:55:00+00:00,1.16282,1.16282,1.16273,1.16276,37240000
2026-05-21T09:56:00+00:00,1.16275,1.16276,1.16265,1.1627,53550000
2026-05-21T09:57:00+00:00,1.16271,1.16274,1.16266,1.16266,60750000
2026-05-21T09:58:00+00:00,1.16265,1.16268,1.16262,1.16268,41400000
2026-05-21T09:59:00+00:00,1.16265,1.16273,1.16261,1.16273,59400000
2026-05-21T10:00:00+00:00,1.16275,1.16278,1.16271,1.16271,77850000
2026-05-21T10:01:00+00:00,1.16272,1.16296,1.16272,1.16296,73800000
2026-05-21T10:02:00+00:00,1.16296,1.16299,1.16292,1.16293,53890000
2026-05-21T10:03:00+00:00,1.16296,1.16302,1.16283,1.16283,47700000
2026-05-21T10:04:00+00:00,1.16284,1.16287,1.16278,1.16283,39150000
2026-05-21T10:05:00+00:00,1.16282,1.16288,1.16266,1.16266,66150000
2026-05-21T10:06:00+00:00,1.16267,1.16276,1.16267,1.16272,92250000
2026-05-21T10:07:00+00:00,1.16272,1.16272,1.16267,1.16269,42300000
2026-05-21T10:08:00+00:00,1.16268,1.16268,1.16251,1.16258,73010000
2026-05-21T10:09:00+00:00,1.16259,1.16259,1.1624,1.16247,56140000
2026-05-21T10:10:00+00:00,1.16249,1.16253,1.16242,1.16243,41400000
2026-05-21T10:11:00+00:00,1.16243,1.16257,1.16236,1.16253,48600000
2026-05-21T10:12:00+00:00,1.16252,1.16259,1.16251,1.16257,40950000
2026-05-21T10:13:00+00:00,1.16254,1.16259,1.16251,1.16259,36450000
2026-05-21T10:14:00+00:00,1.16258,1.16258,1.16244,1.16244,40950000
2026-05-21T10:15:00+00:00,1.16243,1.16244,1.16237,1.16242,49050000
2026-05-21T10:16:00+00:00,1.16244,1.16252,1.16242,1.16243,44100000
2026-05-21T10:17:00+00:00,1.16245,1.16247,1.16225,1.16232,32400000
2026-05-21T10:18:00+00:00,1.16234,1.16234,1.16217,1.16222,35550000
2026-05-21T10:19:00+00:00,1.16223,1.16225,1.16214,1.16217,62550000
2026-05-21T10:20:00+00:00,1.16216,1.16216,1.16202,1.16205,55350000
